GOOGL
Price            Close        High         Low        Open     Volume
Ticker           GOOGL       GOOGL       GOOGL       GOOGL      GOOGL
Date                                                                 
2025-08-05  178.240021  180.239797  175.880285  179.599869  156407600
2025-08-06  179.399887  179.879829  176.230244  176.310237  137192300
2025-08-07  180.749741  183.859393  178.779960  181.549654  151878400
2025-08-08  182.679520  183.279459  180.379774  181.529655  123396700
2025-08-11  182.039597  183.819396  180.229802  182.029603  138323200
2025-08-12  183.139481  184.459325  179.439898  182.939506  145485700
2025-08-13  181.569641  183.949379  179.329902  182.599524  179871700
2025-08-14  181.999603  182.999491  179.439893  179.729853  129554000
2025-08-15  180.429779  181.879614  178.020045  181.859627  156602200
2025-08-18  181.989594  182.919497  180.569755  180.579763  132008000
2025-08-19  175.620316  182.479547  175.470338  182.409548  185229200
2025-08-20  175.380341  175.980279  168.781089  175.150371  215142700
2025-08-21  174.960388  176.880171  173.790521  174.830413  140040900
2025-08-22  177.970062  178.569986  171.180815  172.590660  172789400
2025-08-25  179.789856  181.889627  176.550229  178.330028  163012800
2025-08-26  181.749634  182.369559  178.789959  180.039819  168688200
2025-08-27  181.579651  182.469551  179.079931  181.959598  235518900
2025-08-28  180.149811  184.449332  176.390238  180.799747  281787800
2025-08-29  174.160477  178.130033  173.130593  178.090044  243257900
2025-09-02  170.760864  172.360691  167.201266  169.980953  231164900
2025-09-03  170.600891  172.390699  168.861096  171.040844  164424900
2025-09-04  171.640778  171.840752  169.391030  170.550903  141670100
2025-09-05  167.001297  169.011066  164.051630  168.011178  224441400
2025-09-08  168.291138  170.940850  167.331254  167.531228  163769100
2025-09-09  170.740860  170.960837  166.721321  169.071049  157548400
2025-09-10  177.310135  179.269907  175.450343  176.620210  226852000
2025-09-11  177.160141  180.269969  176.470177  179.669996  151159300
2025-09-12  177.810104  178.590060  176.440170  177.760104  124911000
2025-09-15  177.740097  178.840042  174.500272  175.660211  147061600
2025-09-16  174.870270  177.490119  174.370298  176.990147  140737800
2025-09-17  170.280518  173.190359  168.400633  172.630393  211843800
2025-09-18  176.230194  177.090147  172.950378  173.970310  191763300
2025-09-19  176.660156  178.070081  175.170234  175.760212  237182100
2025-09-22  183.599777  184.539727  174.700279  175.290242  269637000
2025-09-23  178.420059  182.409843  176.200197  181.959871  192559600
2025-09-24  176.960144  179.769985  175.390224  179.759991  143564100
2025-09-25  177.680115  180.249964  173.120371  174.470287  191586700
2025-09-26  178.180084  179.759998  174.920256  178.160081  148573700
2025-09-29  181.839890  183.989764  180.309976  180.419955  193063500
2025-09-30  186.569611  187.339572  181.469889  182.069861  236981000
2025-10-01  187.229584  188.129528  183.889758  185.229695  173844900
2025-10-02  188.879486  191.039370  188.049530  189.589453  136805800
2025-10-03  187.609543  190.349396  185.369677  189.179463  137596900
2025-10-06  185.529663  187.219571  183.319795  185.489672  157678100
2025-10-07  185.029694  189.049474  183.989758  186.219630  140088000
2025-10-08  189.099472  189.589450  186.529608  186.559620  130168900
2025-10-09  192.559280  195.289124  191.049355  192.219288  182997200
2025-10-10  183.149811  195.609109  182.039872  193.499226  268774400
2025-10-13  188.309525  190.099418  185.949655  187.959538  153482800
2025-10-14  180.019974  184.789712  179.689990  184.759715  205641400
2025-10-15  179.819992  184.859705  177.280125  184.789717  214450500
2025-10-16  181.799881  183.269800  179.760001  182.219856  179723300
2025-10-17  183.209808  184.089764  179.740000  180.169969  173135200
2025-10-20  182.629837  185.189692  181.719884  183.119815  128544700
2025-10-21  181.149918  182.779816  179.789993  182.779816  124240200
2025-10-22  180.269958  183.429786  176.750150  181.129911  162249600
2025-10-23  182.149857  183.019803  179.779978  180.409948  111363700
2025-10-24  186.249619  187.459558  183.489778  183.829755  131296700
2025-10-27  191.479340  191.989306  188.419497  189.979423  153452700
2025-10-28  201.018814  203.138691  191.899326  193.039262  297986200
2025-10-29  207.028473  212.178195  204.768604  207.968423  308829600
2025-10-30  202.878708  206.148530  201.398795  205.138577  178864400
2025-10-31  202.478729  207.958420  202.058754  206.438500  179802200
2025-11-03  206.868484  211.328228  205.548551  208.068415  180267300
2025-11-04  198.678940  203.958645  197.918972  202.988697  188919300
2025-11-05  195.199142  202.908705  194.639161  198.758942  171350300
2025-11-06  188.069534  197.608997  186.369632  196.409066  223029800
2025-11-07  188.139526  188.309530  178.900050  184.889707  264942300
2025-11-10  199.038925  199.928875  193.779208  195.099142  198897100
2025-11-11  193.149246  195.409115  191.289349  195.149135  176483300
2025-11-12  193.789215  195.879095  191.119366  195.709106  154935300
2025-11-13  186.849594  191.429341  183.839767  191.039363  207423100
2025-11-14  190.159409  190.999358  180.569946  182.849818  186591900
2025-11-17  186.589615  188.989475  184.309743  185.959645  173628900
2025-11-18  181.349899  184.789710  179.639988  183.369791  213598900
2025-11-19  186.509613  187.849535  182.819816  184.779698  247246400
2025-11-20  180.629944  195.989089  179.839995  195.939089  343504800
2025-11-21  178.870041  184.549717  172.920360  181.229910  346926200
2025-11-24  182.539841  183.489785  176.470171  179.480013  256618300
2025-11-25  177.810104  178.150082  169.540561  174.900263  320600300
2025-11-26  180.249954  182.899816  178.230078  181.619888  183852000
2025-11-28  176.990143  179.280009  176.490171  179.000025  121332800
2025-12-01  179.909988  180.289972  173.670330  174.750272  188131000
2025-12-02  181.449905  185.649669  179.989980  181.749876  182632200
2025-12-03  179.580002  182.439843  179.100033  181.069924  165138000
2025-12-04  183.380005  184.520004  179.960007  181.619995  167364900
2025-12-05  182.410004  184.660004  180.910004  183.889999  143971100
2025-12-08  185.550003  188.000000  182.399994  182.639999  204378100
2025-12-09  184.970001  185.720001  183.320007  185.559998  144719700
2025-12-10  183.779999  185.479996  182.039993  184.970001  162785400
2025-12-11  180.929993  181.320007  176.619995  180.279999  182136600
2025-12-12  175.020004  182.820007  174.619995  181.110001  204274900
2025-12-15  176.289993  178.419998  175.029999  177.940002  164775600
2025-12-16  177.720001  178.490005  174.899994  176.259995  148588100
2025-12-17  170.940002  176.130005  170.309998  176.100006  222775500
2025-12-18  174.139999  176.149994  171.820007  174.529999  176096000
2025-12-19  180.990005  181.449997  176.339996  176.669998  324925900
2025-12-22  183.690002  184.160004  182.350006  183.919998  129064400
2025-12-23  189.210007  189.330002  182.899994  182.970001  174873600
2025-12-24  188.610001  188.910004  186.589996  187.940002   65528500
2025-12-26  190.529999  192.690002  188.000000  189.919998  139740300
2025-12-29  188.220001  188.759995  185.910004  187.710007  120006100
2025-12-30  187.539993  188.990005  186.929993  188.240005   97687300
2025-12-31  186.500000  190.559998  186.490005  189.570007  120100500
2026-01-02  188.850006  192.929993  188.259995  189.839996  148240500
2026-01-05  188.119995  193.630005  186.149994  191.759995  183529700
2026-01-06  187.240005  192.169998  186.820007  190.520004  176862600
2026-01-07  189.110001  191.369995  186.559998  188.570007  153543200
2026-01-08  185.039993  189.550003  183.710007  189.110001  172457000
2026-01-09  184.860001  186.339996  183.669998  185.080002  131072000
--------------------------------
PLTR
Price            Close        High         Low        Open     Volume
Ticker            PLTR        PLTR        PLTR        PLTR       PLTR
Date                                                                 
2025-01-02   75.190002   76.529999   72.419998   76.199997   72217200
2025-01-03   79.889999   79.980003   75.190002   75.389999   62415000
2025-01-06   75.919998   80.059998   74.610001   78.690002  105619500
2025-01-07   69.989998   75.389999   69.750000   75.199997   91727300
2025-01-08   68.230003   69.529999   66.510002   68.120003   91349500
2025-01-10   67.260002   68.199997   65.040001   66.010002   78148600
2025-01-13   64.980003   65.680000   63.400002   64.290001   69046300
2025-01-14   65.910004   68.230003   65.190002   67.180000   56814900
2025-01-15   68.139999   68.849998   67.080002   68.550003   56025800
2025-01-16   69.239998   71.430000   68.360001   69.080002   62908700
2025-01-17   71.769997   72.339996   69.949997   70.900002   54754000
2025-01-21   73.070000   73.636002   70.600998   73.239998   56229000
2025-01-22   76.870003   77.160004   73.800003   74.500000   66876400
2025-01-23   78.980003   79.000000   75.839996   76.040001   55937900
2025-01-24   78.980003   82.239998   78.440002   79.050003   77931900
2025-01-27   75.440002   76.720001   72.669998   74.070000   76093300
2025-01-28   80.230003   80.739998   74.040001   75.540001   65916700
2025-01-29   79.760002   80.820000   77.809998   79.949997   49262200
2025-01-30   81.220001   81.830002   79.379997   80.019997   46067500
2025-01-31   82.489998   85.220001   80.870003   81.000000   78731000
2025-02-03   83.739998   84.250000   78.470001   80.125000  126592700
2025-02-04  103.830002  106.910004  100.510002  102.800003  230806800
2025-02-05  101.360001  103.570000   99.320000  101.779999   90628300
2025-02-06  111.279999  111.544998  100.260002  101.089996  128217500
2025-02-07  110.849998  116.300003  110.449997  111.660004  143795400
2025-02-10  116.650002  116.760002  108.720001  112.029999   99938100
2025-02-11  112.620003  118.660004  112.099998  116.500000   94311700
2025-02-12  117.389999  117.589996  110.000000  110.290001   75316900
2025-02-13  117.910004  118.389999  115.150002  117.309998   60027000
2025-02-14  119.160004  120.669998  116.800003  117.900002   65528900
2025-02-18  124.620003  125.000000  118.430000  120.940002   84227200
2025-02-19  112.059998  125.410004  108.559998  123.860001  147487300
2025-02-20  106.269997  107.400002   95.800003  102.910004  243093900
2025-02-21  101.349998  109.070000  100.000000  107.680000  129063200
2025-02-24   90.680000   99.010002   89.300003   95.879997  184485000
2025-02-25   87.839996   91.699997   85.250000   90.650002  132626300
2025-02-26   89.309998   91.690002   87.589996   89.160004   94428700
2025-02-27   84.769997   93.620003   84.169998   91.910004   99680500
2025-02-28   84.919998   85.180000   78.580002   79.980003  125977400
2025-03-03   83.419998   90.480003   82.529999   88.550003  114573900
2025-03-04   84.400002   88.500000   79.300003   80.160004  116800300
2025-03-05   90.129997   90.300003   82.500000   86.349998  116053000
2025-03-06   80.459999   88.339996   80.010002   87.504997  117340600
2025-03-07   84.910004   85.160004   79.150002   80.025002  105377100
2025-03-10   76.379997   82.690002   74.570000   82.000000  136843800
2025-03-11   78.050003   80.745003   75.529999   75.785004  109351500
2025-03-12   83.650002   84.550003   79.860001   83.480003  116525100
2025-03-13   79.620003   83.739998   78.320000   82.845001  100927200
2025-03-14   86.239998   87.269997   82.160004   82.970001  113985000
2025-03-17   87.349998   88.820000   84.500000   88.440002   99348900
2025-03-18   83.889999   86.169998   81.800003   85.779999   93236500
2025-03-19   86.099998   87.989998   82.860001   84.550003   89797400
2025-03-20   87.389999   89.800003   85.120003   85.540001  105547400
2025-03-21   90.959999   91.070000   84.459999   85.849998  116748700
2025-03-24   96.750000   97.389999   92.279999   93.400002  112164700
2025-03-25   96.500000   98.169998   95.080002   97.220001   78015300
2025-03-26   92.279999   97.300003   90.820000   96.290001   81428600
2025-03-27   90.089996   93.650002   89.669998   91.014999   82823000
2025-03-28   85.849998   89.379997   84.099998   89.339996   91091700
2025-03-31   84.400002   84.650002   78.750000   80.000000  108092900
2025-04-01   84.680000   85.279999   81.820000   83.889999   78980700
2025-04-02   87.449997   88.404999   82.300003   82.400002   96563100
2025-04-03   83.599998   85.680000   81.010002   81.250000   93878200
2025-04-04   74.010002   80.980003   71.930000   80.070000  147323200
2025-04-07   77.839996   81.800003   66.120003   66.650002  169083700
2025-04-08   77.320000   86.113998   75.220001   83.290001  135345600
2025-04-09   92.010002   93.330002   77.269997   78.190002  187244300
2025-04-10   88.589996   90.779999   84.139999   88.400002  124448200
2025-04-11   88.550003   89.550003   85.470001   87.980003   95130700
2025-04-14   92.620003   97.330002   91.459999   95.800003  122836900
2025-04-15   98.400002   98.989998   93.050003   93.529999  118457700
2025-04-16   92.709999   97.300003   89.620003   96.279999  121997600
2025-04-17   93.779999   95.110001   92.269997   94.709999   83991800
2025-04-21   90.800003   96.474998   89.309998   92.839996   83831100
2025-04-22   93.989998   96.339996   91.349998   93.014999   91185400
2025-04-23  100.820000  103.760002   97.830002   98.860001  112909500
2025-04-24  107.779999  108.000000  100.910004  101.529999  103190700
2025-04-25  112.779999  112.879997  106.550003  108.050003  103933800
2025-04-28  114.650002  114.860001  108.870003  113.779999  111082900
2025-04-29  116.080002  117.230003  113.239998  113.980003   79709000
2025-04-30  118.440002  118.779999  110.540001  111.610001  109461700
2025-05-01  116.199997  120.190002  116.000000  120.040001   90677600
2025-05-02  124.279999  124.419998  118.629997  118.660004  103094300
2025-05-05  123.769997  125.254997  121.360001  123.699997  135961300
2025-05-06  108.860001  113.910004  105.320000  112.709999  201193400
2025-05-07  110.480003  111.849998  107.000000  107.970001   95428800
2025-05-08  119.150002  120.379997  112.070000  112.279999  126966200
2025-05-09  117.300003  119.160004  114.900002  118.970001   81005300
2025-05-12  118.459999  120.934998  115.010002  120.779999   94257300
2025-05-13  128.100006  130.600006  119.309998  119.919998  147155400
2025-05-14  130.179993  133.490005  127.558998  129.009995   96611500
2025-05-15  128.119995  130.199997  125.739998  128.369995   69503000
2025-05-16  129.520004  130.330002  126.760002  129.229996   57003700
2025-05-19  126.330002  127.769997  124.320000  124.714996   72503900
2025-05-20  125.589996  128.199997  124.650002  127.220001   61265300
2025-05-21  120.580002  127.110001  119.410004  125.160004   80657700
2025-05-22  122.290001  126.330002  121.375000  121.949997   75498300
2025-05-23  123.309998  125.540001  120.680000  120.879997   65905800
2025-05-27  123.389999  127.879997  120.879997  126.820000   86455200
2025-05-28  123.760002  125.650002  122.910004  124.230003   64866000
2025-05-29  122.320000  126.470001  121.529999  125.349998   62929100
2025-05-30  131.779999  131.940002  122.750000  123.529999  185897600
2025-06-02  132.039993  134.479996  128.860001  131.434998   93218700
2025-06-03  133.169998  135.279999  130.100006  133.070007   91297700
2025-06-04  130.009995  132.949997  125.580002  132.800003   97306300
2025-06-05  119.910004  132.850006  118.930000  129.270004  131055900
2025-06-06  127.720001  128.130005  121.919998  123.730003   87175100
2025-06-09  132.059998  132.229996  124.800003  127.074997   74785600
2025-06-10  132.809998  134.070007  129.410004  131.020004   69308900
2025-06-11  136.389999  140.000000  132.990005  133.919998   97366000
2025-06-12  135.190002  137.100006  134.630005  136.399994   56248200
2025-06-13  137.399994  139.990005  133.350006  133.815002   93519000
2025-06-16  141.410004  144.860001  139.811996  140.029999   80779800
2025-06-17  138.199997  141.690002  136.080002  141.485001   70479100
2025-06-18  139.960007  140.360001  137.490005  139.039993   58260200
2025-06-20  137.300003  142.240005  136.742004  140.690002   87067000
2025-06-23  139.919998  142.149994  135.960007  138.899994   70501100
2025-06-24  143.229996  143.660004  137.800003  140.979996   58574200
2025-06-25  142.899994  147.669998  141.529999  144.490005   61435300
2025-06-26  144.250000  148.214996  142.910004  144.850006   69440500
2025-06-27  130.740005  144.970001  130.539993  144.869995  202598600
2025-06-30  136.320007  138.875000  134.800003  137.789993   97305600
2025-07-01  130.679993  136.320007  128.509995  135.270004   91479700
2025-07-02  132.119995  133.600006  130.190002  131.470001   59732000
2025-07-03  134.360001  135.619995  132.509995  134.360001   41812500
2025-07-07  139.119995  139.289993  132.320007  134.380005   71959700
2025-07-08  139.710007  139.854996  135.789993  138.774994   59834800
2025-07-09  143.130005  143.169998  137.389999  139.654999   68494800
2025-07-10  142.500000  145.160004  139.529999  143.309998   64383900
2025-07-11  142.100006  144.580002  141.470001  142.110001   52134800
2025-07-14  149.149994  149.574997  142.220001  142.720001   81774400
2025-07-15  148.580002  150.619995  147.360001  148.929993   59126200
2025-07-16  150.910004  151.509995  147.673996  149.300003   57550300
2025-07-17  153.990005  155.679993  150.820007  151.559998   60165500
2025-07-18  153.520004  154.919998  151.899994  154.860001   45771600
2025-07-21  151.789993  155.440002  151.360001  153.880005   45072800
2025-07-22  149.070007  151.789993  145.061996  150.850006   49880800
2025-07-23  154.630005  155.000000  148.287003  149.740005   48062000
2025-07-24  154.860001  155.630005  152.574997  153.979996   38925700
2025-07-25  158.800003  160.389999  155.580002  155.630005   57972300
2025-07-28  157.880005  160.279999  153.039993  159.880005   63886900
2025-07-29  156.240005  160.139999  154.910004  158.714996   42427200
2025-07-30  158.610001  159.380005  156.559998  157.365005   40261700
2025-07-31  158.350006  160.889999  156.729996  159.990005   45342600
2025-08-01  154.270004  158.190002  151.057999  155.050003   61287000
2025-08-04  160.660004  161.399994  157.929993  158.529999   82993600
2025-08-05  173.270004  176.330002  169.220001  171.809998  130917500
2025-08-06  179.539993  180.580994  171.009995  171.175003   82924800
2025-08-07  182.199997  184.479996  178.169998  181.009995   77829200
2025-08-08  186.960007  187.990005  184.410004  184.735001   62657900
2025-08-11  182.679993  187.179993  181.919998  186.470001   56125600
2025-08-12  186.970001  190.000000  182.100006  184.699997   54819000
2025-08-13  184.369995  189.460007  183.589996  189.000000   53610000
2025-08-14  181.020004  185.330002  179.199997  182.410004   53472900
2025-08-15  177.169998  180.000000  173.380005  179.725006   60288700
2025-08-18  174.029999  177.899994  171.389999  175.270004   62656600
2025-08-19  157.750000  172.300003  156.899994  171.360001  137922700
2025-08-20  156.009995  156.460007  142.339996  152.300003  220336400
2025-08-21  156.179993  157.970001  153.809998  157.169998   94678600
2025-08-22  158.740005  163.199997  151.770004  155.315002  102099200
2025-08-25  157.169998  158.589996  149.369995  156.100006   86879800
2025-08-26  160.869995  162.130005  154.570007  155.389999   86573700
2025-08-27  156.720001  162.399994  155.979996  162.320007   76380600
2025-08-28  158.119995  158.229996  152.550003  157.630005   57885200
2025-08-29  156.710007  158.419998  153.000000  156.979996   45270500
2025-09-02  157.089996  158.389999  150.279999  151.199997   65435000
2025-09-03  154.899994  161.149994  152.710007  158.000000   66052300
2025-09-04  156.139999  157.039993  153.160004  154.865005   53292300
2025-09-05  153.110001  158.970001  148.039993  157.820007   81855900
2025-09-08  156.100006  158.300003  154.839996  154.910004   47643000
2025-09-09  162.360001  162.750000  156.369995  157.250000   61359500
2025-09-10  166.740005  169.000000  163.440002  166.000000   62211400
2025-09-11  164.360001  167.457993  163.220001  167.240005   42025500
2025-09-12  171.429993  171.529999  164.009995  165.350006   54498500
2025-09-15  171.210007  171.800003  167.410004  169.600006   45396100
2025-09-16  170.259995  171.309998  168.960007  171.039993   34598700
2025-09-17  168.330002  169.679993  161.270004  169.020004   69255500
2025-09-18  176.970001  178.800003  169.389999  170.270004   70768600
2025-09-19  182.389999  184.419998  176.710007  177.070007  109129900
2025-09-22  179.330002  182.250000  178.289993  180.880005   45916700
2025-09-23  182.550003  185.750000  177.009995  182.509995   62354800
2025-09-24  179.559998  184.850006  177.119995  183.910004   45379700
2025-09-25  179.119995  184.320007  174.289993  175.800003   72321200
2025-09-26  177.570007  180.119995  174.910004  179.050003   44275800
2025-09-29  178.860001  181.479996  177.160004  179.639999   38413800
2025-09-30  182.419998  182.770004  178.220001  178.979996   43561700
2025-10-01  184.949997  186.279999  179.500000  181.320007   45717300
2025-10-02  187.050003  188.199997  182.949997  186.699997   39849200
2025-10-03  173.070007  186.839996  170.770004  186.399994  105533400
2025-10-06  179.529999  182.949997  177.830002  179.179993   52504200
2025-10-07  182.169998  186.179993  179.419998  180.309998   58179300
2025-10-08  183.559998  184.259995  181.199997  182.800003   36299700
2025-10-09  185.470001  187.619995  179.949997  183.580002   45050300
2025-10-10  175.440002  187.100006  173.529999  185.169998   55194000
2025-10-13  177.210007  179.220001  173.449997  178.679993   41332400
2025-10-14  179.740005  182.339996  170.820007  176.000000   49261400
2025-10-15  179.619995  184.350006  176.020004  181.654999   37372100
2025-10-16  178.119995  184.820007  176.449997  181.779999   42870900
2025-10-17  178.149994  181.589996  173.949997  177.750000   43421500
2025-10-20  181.589996  183.089996  177.440002  179.490005   31975800
2025-10-21  181.509995  182.389008  178.649994  182.059998   27528100
2025-10-22  175.490005  182.210007  169.419998  181.929993   58263100
2025-10-23  180.479996  181.559998  175.009995  175.445007   35812300
2025-10-24  184.630005  186.169998  182.850006  182.880005   34813500
2025-10-27  189.179993  192.830002  187.520004  188.970001   47153100
2025-10-28  189.600006  191.779999  186.779999  189.479996   38201000
2025-10-29  198.809998  199.850006  190.490005  191.080002   65537300
2025-10-30  194.550003  199.669998  194.119995  198.425003   43541700
2025-10-31  200.470001  204.179993  197.919998  199.199997   52697600
2025-11-03  207.179993  207.520004  201.820007  205.044998   81016800
2025-11-04  190.740005  195.699997  185.559998  192.070007  121380900
2025-11-05  187.899994  190.320007  181.210007  189.000000   76121000
2025-11-06  175.050003  191.089996  174.529999  187.990005   78468600
2025-11-07  177.929993  178.699997  168.910004  173.149994   73989700
2025-11-10  193.610001  194.929993  183.520004  184.309998   87764200
2025-11-11  190.960007  192.925003  187.130005  190.335007   49819700
2025-11-12  184.169998  190.580002  180.399994  190.580002   55347100
2025-11-13  172.139999  182.699997  170.731003  181.714996   63188800
2025-11-14  174.009995  177.289993  164.500000  166.975006   62596800
2025-11-17  171.250000  174.240005  167.679993  170.529999   50339000
2025-11-18  167.330002  172.830002  165.500000  168.369995   53710100
2025-11-19  165.419998  169.600006  162.419998  167.800003   46108200
2025-11-20  155.744995  174.570007  154.395004  172.070007   78443900
2025-11-21  154.850006  158.110001  147.559998  156.009995   71346400
2025-11-24  162.250000  165.169998  157.000000  157.470001   57877800
2025-11-25  163.550003  164.649994  156.554993  160.070007   36523500
2025-11-26  165.770004  168.339005  163.880005  166.850006   34610500
2025-11-28  168.449997  168.800003  165.875000  167.759995   17199500
2025-12-01  167.490005  169.100006  163.119995  165.000000   27779600
2025-12-02  170.690002  175.750000  169.589996  169.589996   35368000
2025-12-03  176.080002  177.910004  168.830002  170.139999   30541600
2025-12-04  177.919998  178.440002  174.429993  176.365005   29217800
2025-12-05  181.759995  182.153000  177.160004  178.229996   32079300
2025-12-08  181.490005  183.880005  179.539993  182.210007   30456700
2025-12-09  181.839996  182.850006  180.380005  180.970001   18937600
2025-12-10  187.910004  190.389999  182.750000  184.949997   59398000
2025-12-11  187.539993  188.050003  180.210007  184.800003   36843200
2025-12-12  183.570007  186.524994  177.667007  185.809998   42427400
2025-12-15  183.250000  187.779999  180.029999  185.080002   32796100
2025-12-16  187.750000  188.500000  181.141998  181.654999   42070300
2025-12-17  177.289993  187.750000  176.500000  187.714996   50424700
2025-12-18  185.690002  187.330002  181.509995  181.509995   40221500
2025-12-19  193.380005  195.000000  186.729996  186.740005   76929400
2025-12-22  193.979996  198.880005  192.429993  195.039993   36686000
2025-12-23  194.130005  195.369995  191.735001  192.824997   24041000
2025-12-24  194.169998  195.169998  192.830002  193.160004   11710100
2025-12-26  188.710007  196.350006  188.619995  195.014999   26262000
2025-12-29  184.179993  187.199997  183.639999  186.850006   28242000
2025-12-30  180.839996  184.729004  180.699997  184.350006   23336300
2025-12-31  177.750000  181.529999  177.250000  181.130005   22997400
2026-01-02  167.860001  181.350006  166.350006  181.300003   60634100
2026-01-05  174.039993  175.820007  171.789993  174.880005   39511700
2026-01-06  179.710007  180.190002  174.770004  175.759995   34838600
2026-01-07  181.679993  187.279999  177.660004  179.800003   45349000
2026-01-08  176.860001  185.660004  174.369995  185.615005   47304300
2026-01-09  177.490005  178.720001  174.750000  177.020004   31286900
--------------------------------
